Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Station_Number,Flood?
7869,Sitakunda,1997,10,34.7,21.9,52,82,0.4,2.5,41965,0
7870,Sitakunda,1997,11,34.4,19,3,81,0.3,2.7,41965,0
7871,Sitakunda,1997,12,31.4,13.7,55,81,0.6,2.8,41965,0
7872,Sitakunda,1998,1,30,12.8,9,83,0.6,2.4,41965,0
7873,Sitakunda,1998,2,32.2,14.8,72,78,0.7,2.2,41965,0
7874,Sitakunda,1998,3,34,17.7,108,75,0.9,2.7,41965,0
7875,Sitakunda,1998,4,35,22.6,353,82,1.3,3.7,41965,0
7876,Sitakunda,1998,5,37.2,24.8,457,84,1.6,5,41965,1
7877,Sitakunda,1998,6,35.5,26.5,309,86,1.6,5.5,41965,0
7878,Sitakunda,1998,7,34,25.4,1138,92,1.7,6.7,41965,1
7879,Sitakunda,1998,8,35,25.3,1192,92,1.4,6.7,41965,1
7880,Sitakunda,1998,9,38.6,25.3,532,87,1,5.1,41965,1
7881,Sitakunda,1998,10,36.2,24.5,139,85,0.7,3.3,41965,0
7882,Sitakunda,1998,11,35,20.8,126,84,0.5,2.4,41965,0
7883,Sitakunda,1998,12,31.2,14.2,0,81,0.4,0.3,41965,0
7884,Sitakunda,1999,1,30.2,11.4,0,79,0.7,0.6,41965,0
7885,Sitakunda,1999,2,35.7,14.6,0,73,0.6,1.3,41965,0
7886,Sitakunda,1999,3,36.2,20.3,0,76,1.6,1.8,41965,0
7887,Sitakunda,1999,4,36.2,25.2,4,79,1.6,2.4,41965,0
7888,Sitakunda,1999,5,35.7,24.9,389,84,1.8,5,41965,0
7889,Sitakunda,1999,6,36.2,25.3,902,89,2.1,6.1,41965,1
7890,Sitakunda,1999,7,35.2,25.1,905,90,1.5,6.5,41965,1
7891,Sitakunda,1999,8,34.4,25.2,581,90,1.6,6.6,41965,1
7892,Sitakunda,1999,9,33.8,25,243,88,1.2,5.6,41965,0
7893,Sitakunda,1999,10,34.6,24.3,221,87,0.7,4.4,41965,0
7894,Sitakunda,1999,11,33.5,18.1,13,81,0.4,0.8,41965,0
7895,Sitakunda,1999,12,32.2,14.5,44,82,0.4,1.1,41965,0
7896,Sitakunda,2000,1,31,12.3,46,79,0.6,0.9,41965,0
7897,Sitakunda,2000,2,30.2,14.2,1,71,0.8,3,41965,0
7898,Sitakunda,2000,3,36,19.6,56,76,1.5,3,41965,0
7899,Sitakunda,2000,4,34.7,23.1,90,80,1.7,3,41965,0
7900,Sitakunda,2000,5,36.7,23.8,902,84,1.6,5.3,41965,1
7901,Sitakunda,2000,6,36.2,25.2,494,87,1.4,5.7,41965,1
7902,Sitakunda,2000,7,35.7,25.2,713,89,1.5,5.7,41965,1
7903,Sitakunda,2000,8,35.7,24.9,671,89,1.4,6.1,41965,1
7904,Sitakunda,2000,9,34.7,24.9,231,87,1,5.3,41965,0
7905,Sitakunda,2000,10,36.2,23.9,226,87,0.5,3.3,41965,0
7906,Sitakunda,2000,11,34.4,18.3,26,82,0.3,1,41965,0
7907,Sitakunda,2000,12,30.2,12.8,0,78,0.4,0.4,41965,0
7908,Sitakunda,2001,1,30.2,10.1,0,76,0.5,0.3,41965,0
7909,Sitakunda,2001,2,33.2,14.6,71,76,0.7,0.9,41965,0
7910,Sitakunda,2001,3,36.7,18.5,20,69,0.5,1,41965,0
7911,Sitakunda,2001,4,38.2,23.6,43,76,1.1,2.8,41965,0
7912,Sitakunda,2001,5,35.7,24,439,82,1,4.2,41965,0
7913,Sitakunda,2001,6,33.9,25,741,88,1.8,6.5,41965,1
7914,Sitakunda,2001,7,34.8,25.2,382,88,2.2,6.5,41965,0
7915,Sitakunda,2001,8,35.3,25.4,583,86,1.5,5.7,41965,1
7916,Sitakunda,2001,9,36.6,25,201,86,1.1,4.4,41965,0
7917,Sitakunda,2001,10,36.2,24.1,183,86,0.4,3.9,41965,0
7918,Sitakunda,2001,11,34.3,20.1,63,84,0.3,2.9,41965,0
7919,Sitakunda,2001,12,30.4,13,0,81,0.2,1,41965,0
7920,Sitakunda,2002,1,32.1,13.1,0,79,0.4,1.7,41965,0
7921,Sitakunda,2002,2,34.7,13.7,15,69,0.3,0.5,41965,0
7922,Sitakunda,2002,3,36.5,18.1,65,71,0.8,1.8,41965,0
7923,Sitakunda,2002,4,34.9,22.3,153,82,1,3,41965,0
7924,Sitakunda,2002,5,36.2,23.5,315,84,1.1,4.5,41965,0
7925,Sitakunda,2002,6,34.7,25.2,527,87,1,5.2,41965,1
7926,Sitakunda,2002,7,33.3,25.5,644,91,1,6.9,41965,1
7927,Sitakunda,2002,8,34.7,25.3,490,88,1,5.9,41965,1
7928,Sitakunda,2002,9,34.7,25.2,302,85,0.4,4.7,41965,0
7929,Sitakunda,2002,10,36.2,22.9,202,85,0.3,3.2,41965,0
7930,Sitakunda,2002,11,33.9,19.7,46,84,0.2,3.5,41965,0
7931,Sitakunda,2002,12,30.9,14.2,3,83,0.1,0.9,41965,0
7932,Sitakunda,2003,1,31.2,10.9,0,82,0.2,0.9,41965,0
7933,Sitakunda,2003,2,32.6,15.2,1,71,0.4,1.1,41965,0
7934,Sitakunda,2003,3,33.8,17.8,74,76,0.6,1.8,41965,0
7935,Sitakunda,2003,4,35.7,23.9,114,80,1,2.7,41965,0
7936,Sitakunda,2003,5,36.4,25.1,268,83,1.1,4,41965,0
7937,Sitakunda,2003,6,35.9,25,1025,88,1.5,6.1,41965,1
7938,Sitakunda,2003,7,36.3,25.8,508,86,1.3,5.3,41965,1
7939,Sitakunda,2003,8,34.3,25.6,397,86,1.1,4.7,41965,0
7940,Sitakunda,2003,9,34.9,25.3,387,87,0.5,4.8,41965,0
7941,Sitakunda,2003,10,35.3,24.5,193,86,0.2,3.4,41965,0
7942,Sitakunda,2003,11,32.9,17.1,0,79,0.1,0.3,41965,0
7943,Sitakunda,2003,12,30.9,14.3,9,81,0.2,1.7,41965,0
7944,Sitakunda,2004,1,31,13,0,81,0.2,1.2,41965,0
7945,Sitakunda,2004,2,32.5,14.1,0,73,0.3,0.8,41965,0
7946,Sitakunda,2004,3,35.4,21,5,78,1.2,2.9,41965,0
7947,Sitakunda,2004,4,35,23.3,169,81,1.8,3.6,41965,0
7948,Sitakunda,2004,5,38.2,25.3,240,80,1.2,3.9,41965,0
7949,Sitakunda,2004,6,35.5,25.1,638,87,1.6,5.8,41965,1
7950,Sitakunda,2004,7,33.1,25.4,706,89,2.3,6.2,41965,1
7951,Sitakunda,2004,8,34.2,25.5,534,87,2.6,5.7,41965,1
7952,Sitakunda,2004,9,34.7,24.9,719,88,1.7,5.9,41965,1
7953,Sitakunda,2004,10,35.4,23,236,85,0.9,3.1,41965,0
7954,Sitakunda,2004,11,32.5,16.9,0,81,0.2,0.5,41965,0
7955,Sitakunda,2004,12,31.5,14.3,0,79,0.2,0.6,41965,0
7956,Sitakunda,2005,1,32.2,12.3,5,75,0.5,1.4,41965,0
7957,Sitakunda,2005,2,33.7,16.7,0,74,1.2,1.4,41965,0
7958,Sitakunda,2005,3,33.8,21.5,77,82,2.1,3.8,41965,0
7959,Sitakunda,2005,4,36.4,23.6,158,80,1.6,2.6,41965,0
7960,Sitakunda,2005,5,35.2,24.2,256,82,1.9,3.7,41965,0
7961,Sitakunda,2005,6,36.1,26.5,247,84,2.4,5.3,41965,0
7962,Sitakunda,2005,7,33.8,25.5,541,87,2.1,5.5,41965,1
7963,Sitakunda,2005,8,35,25.3,1081,91,2,6.7,41965,1
7964,Sitakunda,2005,9,36.3,25.2,348,88,0.7,5.5,41965,0
7965,Sitakunda,2005,10,35.7,24.3,312,87,0.6,3.6,41965,0
7966,Sitakunda,2005,11,33.2,17.7,0,82,0.2,1.2,41965,0
7967,Sitakunda,2005,12,32.2,14.8,5,82,0.2,2,41965,0
7968,Sitakunda,2006,1,30.4,11.8,0,79,0.4,0.8,41965,0
7969,Sitakunda,2006,2,32.6,17.2,0,82,1.1,1.8,41965,0
7970,Sitakunda,2006,3,39.1,19.4,0,71,1,2.1,41965,0
7971,Sitakunda,2006,4,37.5,23.9,56,78,1.4,3.1,41965,0
7972,Sitakunda,2006,5,37.5,24.5,569,83,1.5,4.6,41965,1
7973,Sitakunda,2006,6,36.8,25.7,321,86,1.9,5.9,41965,0
7974,Sitakunda,2006,7,33.6,25.8,397,87,2,6.1,41965,0
7975,Sitakunda,2006,8,35.1,25.6,177,84,1.8,5.2,41965,0
7976,Sitakunda,2006,9,35.7,25,457,87,1.2,5.1,41965,1
7977,Sitakunda,2006,10,35.7,24.2,50,87,0.3,3.5,41965,0
7978,Sitakunda,2006,11,34.9,18.8,4,83,0.3,2,41965,0
7979,Sitakunda,2006,12,31,13.5,0,81,0.2,0.3,41965,0
7980,Sitakunda,2007,1,29.6,10.9,0,79,0.2,0.3,41965,0
7981,Sitakunda,2007,2,31.5,15.7,55,77,0.5,1.6,41965,0
7982,Sitakunda,2007,3,36.2,17.2,0,70,0.7,0.8,41965,0
7983,Sitakunda,2007,4,37,23,167,82,1.7,3.3,41965,0
7984,Sitakunda,2007,5,38,25.2,349,83,1.5,4,41965,0
7985,Sitakunda,2007,6,36.5,25.2,706,87,1.5,5.6,41965,1
7986,Sitakunda,2007,7,34.8,25.3,842,91,2.1,6.4,41965,1
7987,Sitakunda,2007,8,35.7,25.4,488,88,1.1,5.7,41965,1
7988,Sitakunda,2007,9,35,25.4,625,89,1.1,5.7,41965,1
7989,Sitakunda,2007,10,36.6,23.3,709,88,0.6,3.8,41965,1
7990,Sitakunda,2007,11,33.4,20,63,85,0.4,2.1,41965,0
7991,Sitakunda,2007,12,30.8,13.7,0,82,0.2,1.3,41965,0
7992,Sitakunda,2008,1,30.4,12.4,32,81,0.3,1.3,41965,0
7993,Sitakunda,2008,2,31.9,13.1,5,75,0.5,1,41965,0
7994,Sitakunda,2008,3,34.4,20.3,13,83,0.6,2.2,41965,0
7995,Sitakunda,2008,4,39.2,22.6,7,76,1.2,1.7,41965,0
7996,Sitakunda,2008,5,36.3,24.6,439,80,1.4,3.8,41965,0
7997,Sitakunda,2008,6,34.6,25.5,386,88,2.2,5.7,41965,0
7998,Sitakunda,2008,7,33.7,25.1,994,90,1.9,6.3,41965,1
7999,Sitakunda,2008,8,34.4,25.3,687,89,1.4,6,41965,1
8000,Sitakunda,2008,9,36,25.1,226,86,0.9,5,41965,0
8001,Sitakunda,2008,10,35.7,23.4,154,86,0.5,3.2,41965,0
8002,Sitakunda,2008,11,33.6,17.4,2,82,0.2,1.4,41965,0
8003,Sitakunda,2008,12,31.7,14.9,0,87,0.1,0.7,41965,0
8004,Sitakunda,2009,1,30.2,12.2,0,80,2,0,41965,0
8005,Sitakunda,2009,2,32.9,13.7,0,74,3,0.5,41965,0
8006,Sitakunda,2009,3,36.7,21.5,1,75,2.6,2,41965,0
8007,Sitakunda,2009,4,37.9,25.7,78,82,4,3,41965,0
8008,Sitakunda,2009,5,35.9,25,320,81,3.2,3.2,41965,0
8009,Sitakunda,2009,6,36.5,25.4,394,84,3.1,4.5,41965,0
8010,Sitakunda,2009,7,34.4,25.9,916,89,3.5,5.5,41965,1
8011,Sitakunda,2009,8,34.5,25.4,803,89,2.3,5.8,41965,1
8012,Sitakunda,2009,9,36,25.3,315,87,2.4,4.9,41965,0
8013,Sitakunda,2009,10,35.1,22.6,271,84,1.8,2.7,41965,0
8014,Sitakunda,2009,11,35.1,18.7,21,80,1.2,1.5,41965,0
8015,Sitakunda,2009,12,30.8,12.7,0,80,1.2,0.3,41965,0
8016,Sitakunda,2010,1,31.4,10.8,0,78,1.7,0.8,41965,0
8017,Sitakunda,2010,2,33.2,13.8,1,70,2.1,1.5,41965,0
8018,Sitakunda,2010,3,38.9,21.5,37,75,3.7,2.4,41965,0
8019,Sitakunda,2010,4,36.9,25.7,71,80,4.2,3,41965,0
8020,Sitakunda,2010,5,36.8,25,314,82,3.3,3.8,41965,0
8021,Sitakunda,2010,6,34.9,25.4,876,89,3.3,5.5,41965,1
8022,Sitakunda,2010,7,34.5,25.9,377,86,2.8,5.2,41965,0
8023,Sitakunda,2010,8,34.9,25.6,473,88,2,5.7,41965,1
8024,Sitakunda,2010,9,34.2,25.4,421,88,2.2,4.6,41965,1
8025,Sitakunda,2010,10,36.7,24.4,289,86,1.4,3.7,41965,0
8026,Sitakunda,2010,11,35.1,19.6,4,85,0.9,1.1,41965,0
8027,Sitakunda,2010,12,32.1,13.6,5,80,1.2,1.3,41965,0
8028,Sitakunda,2011,1,31.2,10.5,1,72,2.1,0.7,41965,0
8029,Sitakunda,2011,2,33.7,14,0,67,2.1,0.9,41965,0
8030,Sitakunda,2011,3,35.4,18.6,126,71,3.1,2.1,41965,0
8031,Sitakunda,2011,4,35.9,22.4,163,80,2.4,3,41965,0
8032,Sitakunda,2011,5,35.4,24.4,361,84,2.6,4.5,41965,0
8033,Sitakunda,2011,6,35.5,25.7,502,87,2.5,5.9,41965,1
8034,Sitakunda,2011,7,35.2,25.4,818,87,2.3,5.6,41965,1
8035,Sitakunda,2011,8,34.9,25.2,1136,89,2.5,6.3,41965,1
8036,Sitakunda,2011,9,35.8,25.3,524,88,2.3,4.8,41965,1
8037,Sitakunda,2011,10,34.8,23.5,127,85,1.2,2.5,41965,0
8038,Sitakunda,2011,11,32.7,17.1,0,81,1.1,0.4,41965,0
8039,Sitakunda,2011,12,31.9,13.6,0,82,1.7,1,41965,0
8040,Sitakunda,2012,1,31,12.6,1,79,1.7,1.3,41965,0
8041,Sitakunda,2012,2,34.7,13.3,0,67,2.5,0.7,41965,0
8042,Sitakunda,2012,3,35.5,21.1,24,79,2.5,2,41965,0
8043,Sitakunda,2012,4,36.8,23,352,82,2.6,3,41965,0
8044,Sitakunda,2012,5,36.2,24.9,251,85,1.9,2.9,41965,0
8045,Sitakunda,2012,6,36.4,25.5,954,87,3.1,5.4,41965,1
8046,Sitakunda,2012,7,34.6,25.3,1274,89,2.9,5.8,41965,1
8047,Sitakunda,2012,8,35,25.3,567,86,2.6,5.3,41965,1
8048,Sitakunda,2012,9,35.9,25.5,234,86,2,4.8,41965,0
8049,Sitakunda,2012,10,35.7,23,256,85,1.5,2.6,41965,0
8050,Sitakunda,2012,11,34.9,18.4,19,82,0.9,2.1,41965,0
8051,Sitakunda,2012,12,30.2,12,1,82,1,1.3,41965,0
8052,Sitakunda,2013,1,31.4,10,0,76,1,0.3,41965,0
8053,Sitakunda,2013,2,34.7,14.5,0,71,1.5,0.8,41965,0
8054,Sitakunda,2013,3,35.7,19.2,13,76,1.6,1.4,41965,0
8055,Sitakunda,2013,4,35.8,23.5,57,79,1.7,2.4,41965,0
8056,Sitakunda,2013,5,33.9,24.4,470,86,2.7,5.1,41965,1
8057,Sitakunda,2013,6,35.9,25.9,569,86,1.6,4.7,41965,1
8058,Sitakunda,2013,7,34.7,25.7,333,85,2.3,5.3,41965,0
8059,Sitakunda,2013,8,33.7,25.5,390,88,2.5,5.9,41965,0
8060,Sitakunda,2013,9,36.1,25.1,496,87,2.3,5.4,41965,1
8061,Sitakunda,2013,10,35.5,23.7,269,85,1.6,4.9,41965,0
8062,Sitakunda,2013,11,33,17.3,1,79,0.3,0.9,41965,0
8063,Sitakunda,2013,12,31,13.3,0,81,0.9,0.7,41965,0
8064,Srimangal,1990,1,29.4,11,0,81,0.1,0.8,41915,0
8065,Srimangal,1990,2,30.5,13.6,20,77,0.4,2.7,41915,0
8066,Srimangal,1990,3,35.3,15.8,285,74,0.7,4,41915,0
8067,Srimangal,1990,4,33.8,20.1,356,77,1.1,5,41915,0
8068,Srimangal,1990,5,36.8,23.5,492,80,0.3,4.6,41915,0
8069,Srimangal,1990,6,34.7,25.2,333,85,0.4,6.1,41915,0
8070,Srimangal,1990,7,35,25.3,183,84,0.6,6.2,41915,0
8071,Srimangal,1990,8,35.5,25.6,410,84,0.3,5.9,41915,0
8072,Srimangal,1990,9,34.6,24.8,343,87,0.2,6.3,41915,0
8073,Srimangal,1990,10,34.2,21.7,235,86,0,3.4,41915,0
8074,Srimangal,1990,11,32.6,18.8,306,83,0,2.5,41915,0
8075,Srimangal,1990,12,28,12.3,1,82,0.1,1.2,41915,0
8076,Srimangal,1991,1,29.4,9.7,0,78,0.2,1.4,41915,0
8077,Srimangal,1991,2,33,14,37,78,0.4,1.5,41915,0
8078,Srimangal,1991,3,36.5,18.6,8,71,0.7,2.2,41915,0
8079,Srimangal,1991,4,36.4,21.4,202,79,1.2,3.8,41915,0
8080,Srimangal,1991,5,33.4,21.6,831,86,1.3,6.6,41915,1
8081,Srimangal,1991,6,34.4,24.8,418,86,0.8,5.8,41915,0
8082,Srimangal,1991,7,34.8,25.7,278,84,0.9,5.8,41915,0
8083,Srimangal,1991,8,36,25.7,215,83,0.6,5.8,41915,0
8084,Srimangal,1991,9,34.4,24.7,378,87,0.5,5.5,41915,0
8085,Srimangal,1991,10,36.2,22.8,21,86,0,3.5,41915,0
8086,Srimangal,1991,11,30.5,15.5,41,82,0,1.3,41915,0
8087,Srimangal,1991,12,28.4,11.3,0,82,0,1.5,41915,0
8088,Srimangal,1992,1,28.2,10.8,0,82,0.1,0.8,41915,0
8089,Srimangal,1992,2,26.8,12.4,40,77,0.3,2.1,41915,0
8090,Srimangal,1992,3,35.6,20.5,33,71,1,1.9,41915,0
8091,Srimangal,1992,4,37.4,22.3,117,72,0.8,3.3,41915,0
8092,Srimangal,1992,5,36.4,22,354,80,0.4,4.2,41915,0
8093,Srimangal,1992,6,36.5,24.6,238,83,0.4,4.7,41915,0
8094,Srimangal,1992,7,34.6,24.6,244,86,0.3,5.7,41915,0
8095,Srimangal,1992,8,35.5,24.7,344,85,0.1,4.5,41915,0
8096,Srimangal,1992,9,35.5,23.7,188,85,0.1,4.7,41915,0
8097,Srimangal,1992,10,34,21.3,179,85,0.1,3,41915,0
8098,Srimangal,1992,11,32.5,15.5,1,82,0,1.6,41915,0
8099,Srimangal,1992,12,27.2,9.8,1,80,0,0.7,41915,0
8100,Srimangal,1993,1,29,9.6,2,80,0.2,1.2,41915,0
8101,Srimangal,1993,2,30.5,13.4,77,75,0.6,1.9,41915,0
8102,Srimangal,1993,3,34.7,15.7,50,70,0.4,1.4,41915,0
8103,Srimangal,1993,4,37.2,19.9,143,74,0.5,3.4,41915,0
8104,Srimangal,1993,5,35.4,21.8,363,84,0.6,4.7,41915,0
8105,Srimangal,1993,6,34.6,23.8,748,86,0.5,5.6,41915,1
8106,Srimangal,1993,7,35.2,24.7,478,85,0.3,5.5,41915,0
8107,Srimangal,1993,8,34.6,25.3,268,86,0.4,5.8,41915,0
8108,Srimangal,1993,9,35.4,24.5,338,86,0.1,5.4,41915,0
8109,Srimangal,1993,10,33.4,22.5,113,86,0.1,3.2,41915,0
8110,Srimangal,1993,11,30,16.9,30,83,0.1,1.2,41915,0
8111,Srimangal,1993,12,28.8,11.5,0,80,0,1,41915,0
8112,Srimangal,1994,1,28.4,10.5,11,72,0.1,0.9,41915,0
8113,Srimangal,1994,2,30.4,11.2,39,69,0.3,1.5,41915,0
8114,Srimangal,1994,3,33.6,18.6,244,71,0.6,2.9,41915,0
8115,Srimangal,1994,4,35.7,20.6,79,74,0.3,3.1,41915,0
8116,Srimangal,1994,5,37,23.9,233,79,0.3,4.4,41915,0
8117,Srimangal,1994,6,35.2,24.9,216,82,0.4,5.3,41915,1
8118,Srimangal,1994,7,35.4,25.4,237,81,0.2,5.2,41915,0
8119,Srimangal,1994,8,34.6,25.4,434,83,0.3,5.6,41915,0
8120,Srimangal,1994,9,35,25.1,166,80,0.1,3.4,41915,0
8121,Srimangal,1994,10,33.4,21.7,132,82,0.1,2.5,41915,0
8122,Srimangal,1994,11,32,17.6,9,77,0.1,2.7,41915,0
8123,Srimangal,1994,12,28.6,10.1,0,69,0.1,0.9,41915,0
8124,Srimangal,1995,1,27.6,8.6,4,69,0.2,1.6,41915,0
8125,Srimangal,1995,2,29.6,12.1,32,69,0.1,1.9,41915,0
8126,Srimangal,1995,3,37.8,15.3,47,62,0.3,1.3,41915,0
8127,Srimangal,1995,4,37,21.5,56,70,0.3,2.8,41915,0
8128,Srimangal,1995,5,37.4,24.5,233,70,0.4,3.6,41915,0
8129,Srimangal,1995,6,36.4,25,569,80,0.2,5.2,41915,0
8130,Srimangal,1995,7,35,24.8,299,82,0.9,5.8,41915,0
8131,Srimangal,1995,8,35.2,25.2,381,84,0.6,5.7,41915,0
8132,Srimangal,1995,9,35.8,25.1,214,82,0.5,5.1,41915,0
8133,Srimangal,1995,10,34.6,22.9,116,81,0.1,3.2,41915,0
8134,Srimangal,1995,11,33.2,19.1,80,80,0.1,3.3,41915,0
8135,Srimangal,1995,12,28,11.7,0,75,0.1,0.7,41915,0
8136,Srimangal,1996,1,27.6,9.3,0,81,0.4,0.9,41915,0
8137,Srimangal,1996,2,31.4,11.9,38,73,0.7,1.4,41915,0
8138,Srimangal,1996,3,35.2,19.3,135,73,1.7,3.4,41915,0
8139,Srimangal,1996,4,36.5,21.8,109,76,0.5,3.4,41915,0
8140,Srimangal,1996,5,35.7,23.2,218,81,0.8,4.8,41915,0
8141,Srimangal,1996,6,36.4,24.1,387,84,0.6,5.3,41915,0
8142,Srimangal,1996,7,35.5,25.2,511,87,0.7,6.2,41915,0
8143,Srimangal,1996,8,36.1,25.1,167,86,1,6.1,41915,0
8144,Srimangal,1996,9,37,24.8,236,87,0.7,4.8,41915,0
8145,Srimangal,1996,10,34.7,21.4,153,85,0.8,3,41915,0
8146,Srimangal,1996,11,33.6,16.4,0,85,0.3,1.3,41915,0
8147,Srimangal,1996,12,31.1,11.6,0,82,0.3,1.6,41915,0
8148,Srimangal,1997,1,27.5,8.7,2,80,0.5,1.7,41915,0
8149,Srimangal,1997,2,31.2,11.3,19,75,0.9,2.2,41915,0
8150,Srimangal,1997,3,34.5,18,57,72,1.9,2.7,41915,0
8151,Srimangal,1997,4,34.4,18.7,74,76,0.9,4,41915,0
8152,Srimangal,1997,5,35.5,22.5,333,80,1,4.8,41915,0
8153,Srimangal,1997,6,35.8,23.7,416,85,0.9,6.1,41915,0
8154,Srimangal,1997,7,34.9,25,573,88,0.7,6.5,41915,0
8155,Srimangal,1997,8,36.4,25.3,186,86,0.4,6,41915,0
8156,Srimangal,1997,9,35,24.3,395,89,0.4,5.9,41915,0
8157,Srimangal,1997,10,33.6,20.3,65,84,0.1,2.5,41915,0
8158,Srimangal,1997,11,33.4,16.6,1,82,0.2,2.2,41915,0
8159,Srimangal,1997,12,28.9,12.5,28,88,0.3,3.2,41915,0
8160,Srimangal,1998,1,27,10.3,12,84,0.4,3,41915,0
8161,Srimangal,1998,2,31.1,12.7,1,73,0.8,2.4,41915,0
8162,Srimangal,1998,3,33.8,15.2,103,72,0.8,3,41915,0
8163,Srimangal,1998,4,35,20.7,196,79,0.6,3.7,41915,0
8164,Srimangal,1998,5,36,23.4,229,81,0.6,4.8,41915,0
8165,Srimangal,1998,6,35.6,25.3,247,84,0.7,5.7,41915,1
8166,Srimangal,1998,7,34.4,25.2,508,87,1.2,6.6,41915,1
8167,Srimangal,1998,8,34.6,25.3,250,87,0.8,6,41915,0
8168,Srimangal,1998,9,35.8,25.2,204,86,0.2,4.9,41915,0
8169,Srimangal,1998,10,35.6,23.6,95,86,0.2,3.5,41915,0
8170,Srimangal,1998,11,33.6,18.9,79,85,0.2,2.2,41915,0
8171,Srimangal,1998,12,29.8,12.2,0,82,0.2,0.4,41915,0
8172,Srimangal,1999,1,29.2,9.8,0,81,0.2,0.8,41915,0
8173,Srimangal,1999,2,33.4,12.5,0,73,0.5,0.9,41915,0
8174,Srimangal,1999,3,36.7,17.6,26,64,1.3,1.7,41915,0
8175,Srimangal,1999,4,38.6,23.9,9,69,1.2,3,41915,0
8176,Srimangal,1999,5,38.5,23.3,433,81,1.2,5.7,41915,0
8177,Srimangal,1999,6,36.1,24.9,275,83,0.9,6,41915,0
8178,Srimangal,1999,7,39.2,25.1,457,87,0.8,6.9,41915,0
8179,Srimangal,1999,8,34.6,25.1,259,86,0.8,6.7,41915,0
8180,Srimangal,1999,9,34.5,24.4,307,88,0.5,5.8,41915,0
8181,Srimangal,1999,10,34.8,23.2,349,87,0.4,5,41915,0
8182,Srimangal,1999,11,34.6,16.9,0,82,0.2,1.6,41915,0
8183,Srimangal,1999,12,31,11.9,1,81,0.4,1.3,41915,0
8184,Srimangal,2000,1,28.6,9.7,49,81,0.5,1.5,41915,0
8185,Srimangal,2000,2,29,12.1,31,75,0.6,3.1,41915,0
8186,Srimangal,2000,3,33,17.6,228,78,0.7,3.1,41915,0
8187,Srimangal,2000,4,35.2,21.5,318,77,1.5,4.4,41915,0
8188,Srimangal,2000,5,36.5,22.6,803,85,0.7,5.8,41915,1
8189,Srimangal,2000,6,35.5,24.8,437,86,0.8,6.3,41915,0
8190,Srimangal,2000,7,34.8,25.2,183,83,0.8,6.1,41915,0
8191,Srimangal,2000,8,35.8,24.9,505,87,0.7,6.6,41915,0
8192,Srimangal,2000,9,34.7,24.6,273,88,0.6,6.3,41915,0
8193,Srimangal,2000,10,35.6,22.6,298,87,0.5,3.5,41915,0
8194,Srimangal,2000,11,32,16.8,2,85,0.2,1.2,41915,0
8195,Srimangal,2000,12,29,11,0,80,0.3,1.2,41915,0
8196,Srimangal,2001,1,28.5,8.2,0,79,0.4,0.6,41915,0
8197,Srimangal,2001,2,32.2,12.2,131,76,0.6,1.9,41915,0
8198,Srimangal,2001,3,36.3,16.1,100,73,0.6,1.9,41915,0
8199,Srimangal,2001,4,36.4,20.9,157,76,0.8,3.4,41915,0
8200,Srimangal,2001,5,35.5,22.7,492,84,0.5,4.9,41915,0
8201,Srimangal,2001,6,35.8,24.5,747,88,0.8,6.9,41915,1
8202,Srimangal,2001,7,35.8,25.3,302,86,1,6.6,41915,0
8203,Srimangal,2001,8,35.8,25.3,405,87,0.3,6.2,41915,0
8204,Srimangal,2001,9,36.5,24.7,208,86,0.5,5.3,41915,0
8205,Srimangal,2001,10,34.8,22.9,304,89,0.4,4.7,41915,0
8206,Srimangal,2001,11,32,18,55,87,0.4,2.5,41915,0
8207,Srimangal,2001,12,29,11.4,0,87,0.2,1,41915,0
8208,Srimangal,2002,1,28.5,11.2,15,84,0.4,1.8,41915,0
8209,Srimangal,2002,2,34.5,11.8,0,74,0.7,0.9,41915,0
8210,Srimangal,2002,3,35.7,16.2,147,71,0.7,2.3,41915,0
8211,Srimangal,2002,4,35,20.6,383,79,1,4.1,41915,0
8212,Srimangal,2002,5,36,21.9,569,84,1,5.6,41915,0
8213,Srimangal,2002,6,34,24.3,516,87,0.8,6.5,41915,0
8214,Srimangal,2002,7,35,25,541,89,1.1,7.2,41915,0
8215,Srimangal,2002,8,35.8,24.5,460,87,0.8,6.7,41915,0
8216,Srimangal,2002,9,36.6,24.1,307,84,0.8,5.7,41915,0
8217,Srimangal,2002,10,35.2,21,117,87,0.4,3.6,41915,0
8218,Srimangal,2002,11,32.1,17.1,90,85,0.5,3.3,41915,0
8219,Srimangal,2002,12,30.8,12.9,0,84,0.3,1.7,41915,0
8220,Srimangal,2003,1,29.2,9.4,0,84,0.5,1.3,41915,0
8221,Srimangal,2003,2,31.8,12.4,4,75,0.6,1.8,41915,0
8222,Srimangal,2003,3,34.2,16.1,65,71,0.9,3.1,41915,0
8223,Srimangal,2003,4,35,21.2,215,77,1.1,3.7,41915,0
8224,Srimangal,2003,5,35.5,22.8,367,80,1,4.9,41915,0
8225,Srimangal,2003,6,35.8,24.6,640,85,1.1,6.3,41915,1
8226,Srimangal,2003,7,36,25.4,231,84,1,5.9,41915,0
8227,Srimangal,2003,8,35.2,25.6,204,83,0.7,5.6,41915,0
